scenario,scenario_label,T,site,year,rocket_launches,pressure,site_sensitivity,site_sensitivity_norm
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,43,1161,1965.3058247198812,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,44,1373,2408.061067685804,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,45,1585,2853.245495647857,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,46,1795,3297.709294374538,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,47,2005,3741.793561703923,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,48,2213,4183.677942497399,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,49,2421,4624.403716381963,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,50,2628,5063.5192906278335,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,51,2833,5499.786826397325,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,52,3038,5934.554395235924,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,53,0,3125.53198149092,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,54,0,1646.1135102518842,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,55,0,866.9531153993256,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,56,0,456.5953074436448,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,57,0,240.47352858698625,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,58,0,126.64939172247941,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,59,0,66.70201297383915,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,60,0,35.129726832888615,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,61,0,18.501656131988003,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,62,0,9.744205562847014,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,63,0,5.131948263099427,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,64,0,2.7028260852323647,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,65,0,1.4234884048890453,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,66,0,0.7497038932415637,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,67,83,83.39484405044055,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,68,274,317.92128453323204,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,69,463,630.4385431875022,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,70,652,984.0309660787511,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,71,840,1358.2563088014756,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,72,1027,1742.3483226354438,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,73,1213,2130.636783254667,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,74,1398,2520.1353725141244,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Satish Dhawan,75,1583,2910.271296190772,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,38,84,84.0,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,39,301,345.24,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,40,518,699.8263999999999,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,41,733,1101.5752373333332,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,42,947,1527.1629583288886,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,43,1161,1965.3058247198812,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,44,1373,2408.061067685804,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,45,1585,2853.245495647857,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,46,1795,3297.709294374538,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,47,2005,3741.793561703923,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,48,2213,4183.677942497399,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,49,2421,4624.403716381963,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,50,2628,5063.5192906278335,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,51,2833,5499.786826397325,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,52,3038,5934.554395235924,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,53,0,3125.53198149092,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,54,0,1646.1135102518842,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,55,0,866.9531153993256,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,56,0,456.5953074436448,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,57,0,240.47352858698625,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,58,0,126.64939172247941,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,59,0,66.70201297383915,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,60,0,35.129726832888615,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,61,0,18.501656131988003,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,62,0,9.744205562847014,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,63,0,5.131948263099427,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,64,0,2.7028260852323647,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,65,0,1.4234884048890453,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,66,0,0.7497038932415637,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,67,83,83.39484405044055,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,68,274,317.92128453323204,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,69,463,630.4385431875022,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,70,652,984.0309660787511,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,71,840,1358.2563088014756,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,72,1027,1742.3483226354438,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,73,1213,2130.636783254667,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,74,1398,2520.1353725141244,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Taiyuan,75,1583,2910.271296190772,4.0,1.0
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,9,216,216.0,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,10,503,611.0,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,11,788,1093.5,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,12,1072,1618.75,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,13,1354,2163.375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,14,1636,2717.6875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,15,1916,3274.84375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,16,0,1637.421875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,17,0,818.7109375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,18,0,409.35546875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,19,0,204.677734375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,20,0,102.3388671875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,21,0,51.16943359375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,22,0,25.584716796875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,23,0,12.7923583984375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,24,0,6.39617919921875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,25,0,3.198089599609375,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,26,0,1.5990447998046875,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,27,0,0.7995223999023438,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,28,0,0.3997611999511719,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,29,188,188.1998805999756,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,30,449,543.0999402999878,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,31,710,981.5499701499939,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,32,968,1458.774985074997,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,33,1226,1955.3874925374985,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,34,1482,2459.6937462687492,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,35,1738,2967.8468731343746,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,36,1992,3475.9234365671873,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,37,2245,3982.9617182835937,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,38,2496,4487.480859141797,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,39,2747,4990.740429570898,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,40,2996,5491.370214785449,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,41,3245,5990.685107392725,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,42,3492,6487.342553696362,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,43,3738,6981.671276848181,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,44,3983,7473.835638424091,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,45,4227,7963.917819212045,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,46,4469,8450.958909606023,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,47,4711,8936.479454803011,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,48,4951,9419.239727401506,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,49,5190,9899.619863700753,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,50,5429,10378.809931850377,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,51,5666,10855.404965925189,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,52,5902,11329.702482962595,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,53,0,5664.851241481298,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,54,0,2832.425620740649,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,55,0,1416.2128103703244,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,56,0,708.1064051851622,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,57,0,354.0532025925811,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,58,143,320.02660129629055,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,59,438,598.0133006481453,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,60,699,998.0066503240727,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,61,942,1441.0033251620364,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,62,1176,1896.501662581018,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,63,1404,2352.2508312905093,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,64,1630,2806.1254156452546,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,65,1853,3256.062707822627,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,66,2075,3703.0313539113135,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,67,2295,4146.515676955657,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,68,2515,4588.257838477828,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,69,2733,5027.128919238914,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,70,2950,5463.564459619457,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,71,3167,5898.782229809729,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,72,3382,6331.3911149048645,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,73,3596,6761.695557452433,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,74,3810,7190.847778726216,3.5,0.875
cost_schedule_priority,Cost + Schedule Priority,75,Mahia,75,4022,7617.423889363108,3.5,0.875
environment_priority,Environment Priority,116,Alaska,29,16,16.0,3.5,0.875
environment_priority,Environment Priority,116,Alaska,30,76,84.0,3.5,0.875
environment_priority,Environment Priority,116,Alaska,31,136,178.0,3.5,0.875
environment_priority,Environment Priority,116,Alaska,32,195,284.0,3.5,0.875
environment_priority,Environment Priority,116,Alaska,33,255,397.0,3.5,0.875
environment_priority,Environment Priority,116,Alaska,34,314,512.5,3.5,0.875
environment_priority,Environment Priority,116,Alaska,35,373,629.25,3.5,0.875
environment_priority,Environment Priority,116,Alaska,36,432,746.625,3.5,0.875
environment_priority,Environment Priority,116,Alaska,37,490,863.3125,3.5,0.875
environment_priority,Environment Priority,116,Alaska,38,548,979.65625,3.5,0.875
environment_priority,Environment Priority,116,Alaska,39,607,1096.828125,3.5,0.875
environment_priority,Environment Priority,116,Alaska,40,665,1213.4140625,3.5,0.875
environment_priority,Environment Priority,116,Alaska,41,722,1328.70703125,3.5,0.875
environment_priority,Environment Priority,116,Alaska,42,780,1444.353515625,3.5,0.875
environment_priority,Environment Priority,116,Alaska,43,838,1560.1767578125,3.5,0.875
environment_priority,Environment Priority,116,Alaska,44,895,1675.08837890625,3.5,0.875
environment_priority,Environment Priority,116,Alaska,45,952,1789.544189453125,3.5,0.875
environment_priority,Environment Priority,116,Alaska,46,1009,1903.7720947265625,3.5,0.875
environment_priority,Environment Priority,116,Alaska,47,1065,2016.8860473632812,3.5,0.875
environment_priority,Environment Priority,116,Alaska,48,1122,2130.4430236816406,3.5,0.875
environment_priority,Environment Priority,116,Alaska,49,1178,2243.2215118408203,3.5,0.875
environment_priority,Environment Priority,116,Alaska,50,1234,2355.61075592041,3.5,0.875
environment_priority,Environment Priority,116,Alaska,51,1290,2467.805377960205,3.5,0.875
environment_priority,Environment Priority,116,Alaska,52,1346,2579.9026889801025,3.5,0.875
environment_priority,Environment Priority,116,Alaska,53,1402,2691.9513444900513,3.5,0.875
environment_priority,Environment Priority,116,Alaska,54,1457,2802.9756722450256,3.5,0.875
environment_priority,Environment Priority,116,Alaska,55,1512,2913.487836122513,3.5,0.875
environment_priority,Environment Priority,116,Alaska,56,1567,3023.7439180612564,3.5,0.875
environment_priority,Environment Priority,116,Alaska,57,1622,3133.871959030628,3.5,0.875
environment_priority,Environment Priority,116,Alaska,58,1677,3243.935979515314,3.5,0.875
environment_priority,Environment Priority,116,Alaska,59,1731,3352.967989757657,3.5,0.875
environment_priority,Environment Priority,116,Alaska,60,1786,3462.4839948788285,3.5,0.875
environment_priority,Environment Priority,116,Alaska,61,1840,3571.2419974394143,3.5,0.875
environment_priority,Environment Priority,116,Alaska,62,1894,3679.620998719707,3.5,0.875
environment_priority,Environment Priority,116,Alaska,63,1948,3787.8104993598536,3.5,0.875
environment_priority,Environment Priority,116,Alaska,64,2001,3894.905249679927,3.5,0.875
environment_priority,Environment Priority,116,Alaska,65,2055,4002.4526248399634,3.5,0.875
environment_priority,Environment Priority,116,Alaska,66,2108,4109.226312419982,3.5,0.875
environment_priority,Environment Priority,116,Alaska,67,2161,4215.613156209991,3.5,0.875
environment_priority,Environment Priority,116,Alaska,68,2214,4321.806578104995,3.5,0.875
environment_priority,Environment Priority,116,Alaska,69,2267,4427.903289052498,3.5,0.875
environment_priority,Environment Priority,116,Alaska,70,2319,4532.951644526249,3.5,0.875
environment_priority,Environment Priority,116,Alaska,71,2372,4638.475822263124,3.5,0.875
environment_priority,Environment Priority,116,Alaska,72,2424,4743.237911131562,3.5,0.875
environment_priority,Environment Priority,116,Alaska,73,2476,4847.618955565781,3.5,0.875
environment_priority,Environment Priority,116,Alaska,74,2528,4951.80947778289,3.5,0.875
environment_priority,Environment Priority,116,Alaska,75,2580,5055.904738891445,3.5,0.875
environment_priority,Environment Priority,116,Alaska,76,2631,5158.952369445722,3.5,0.875
environment_priority,Environment Priority,116,Alaska,77,2682,5261.476184722861,3.5,0.875
environment_priority,Environment Priority,116,Alaska,78,2734,5364.738092361431,3.5,0.875
environment_priority,Environment Priority,116,Alaska,79,2785,5467.3690461807155,3.5,0.875
environment_priority,Environment Priority,116,Alaska,80,2836,5569.684523090358,3.5,0.875
environment_priority,Environment Priority,116,Alaska,81,2886,5670.842261545179,3.5,0.875
environment_priority,Environment Priority,116,Alaska,82,0,2835.4211307725895,3.5,0.875
environment_priority,Environment Priority,116,Alaska,83,0,1417.7105653862948,3.5,0.875
environment_priority,Environment Priority,116,Alaska,84,0,708.8552826931474,3.5,0.875
environment_priority,Environment Priority,116,Alaska,85,114,468.4276413465737,3.5,0.875
environment_priority,Environment Priority,116,Alaska,86,297,531.2138206732868,3.5,0.875
environment_priority,Environment Priority,116,Alaska,87,413,678.6069103366434,3.5,0.875
environment_priority,Environment Priority,116,Alaska,88,496,835.3034551683218,3.5,0.875
environment_priority,Environment Priority,116,Alaska,89,562,979.6517275841609,3.5,0.875
environment_priority,Environment Priority,116,Alaska,90,620,1109.8258637920803,3.5,0.875
environment_priority,Environment Priority,116,Alaska,91,673,1227.9129318960402,3.5,0.875
environment_priority,Environment Priority,116,Alaska,92,724,1337.9564659480202,3.5,0.875
environment_priority,Environment Priority,116,Alaska,93,774,1442.97823297401,3.5,0.875
environment_priority,Environment Priority,116,Alaska,94,823,1544.489116487005,3.5,0.875
environment_priority,Environment Priority,116,Alaska,95,872,1644.2445582435025,3.5,0.875
environment_priority,Environment Priority,116,Alaska,96,920,1742.1222791217513,3.5,0.875
environment_priority,Environment Priority,116,Alaska,97,969,1840.0611395608757,3.5,0.875
environment_priority,Environment Priority,116,Alaska,98,1017,1937.0305697804379,3.5,0.875
environment_priority,Environment Priority,116,Alaska,99,1064,2032.515284890219,3.5,0.875
environment_priority,Environment Priority,116,Alaska,100,1112,2128.2576424451095,3.5,0.875
environment_priority,Environment Priority,116,Alaska,101,1160,2224.1288212225545,3.5,0.875
environment_priority,Environment Priority,116,Alaska,102,1207,2319.0644106112773,3.5,0.875
environment_priority,Environment Priority,116,Alaska,103,1254,2413.532205305639,3.5,0.875
environment_priority,Environment Priority,116,Alaska,104,1301,2507.7661026528194,3.5,0.875
environment_priority,Environment Priority,116,Alaska,105,1348,2601.8830513264097,3.5,0.875
environment_priority,Environment Priority,116,Alaska,106,1395,2695.9415256632046,3.5,0.875
environment_priority,Environment Priority,116,Alaska,107,1442,2789.9707628316023,3.5,0.875
environment_priority,Environment Priority,116,Alaska,108,1488,2882.9853814158014,3.5,0.875
environment_priority,Environment Priority,116,Alaska,109,1534,2975.4926907079007,3.5,0.875
environment_priority,Environment Priority,116,Alaska,110,1581,3068.7463453539503,3.5,0.875
environment_priority,Environment Priority,116,Alaska,111,1627,3161.373172676975,3.5,0.875
environment_priority,Environment Priority,116,Alaska,112,1672,3252.6865863384874,3.5,0.875
environment_priority,Environment Priority,116,Alaska,113,1718,3344.3432931692437,3.5,0.875
environment_priority,Environment Priority,116,Alaska,114,1764,3436.171646584622,3.5,0.875
environment_priority,Environment Priority,116,Alaska,115,1809,3527.085823292311,3.5,0.875
environment_priority,Environment Priority,116,Alaska,116,1854,3617.5429116461555,3.5,0.875
environment_priority,Environment Priority,116,California,68,20,20.0,4.0,1.0
environment_priority,Environment Priority,116,California,69,70,80.53333333333333,4.0,1.0
environment_priority,Environment Priority,116,California,70,120,162.4142222222222,4.0,1.0
environment_priority,Environment Priority,116,California,71,170,255.53815703703702,4.0,1.0
environment_priority,Environment Priority,116,California,72,219,353.5834293728395,4.0,1.0
environment_priority,Environment Priority,116,California,73,268,454.2206061363621,4.0,1.0
environment_priority,Environment Priority,116,California,74,318,557.2228525651507,4.0,1.0
environment_priority,Environment Priority,116,California,75,367,660.4707023509793,4.0,1.0
environment_priority,Environment Priority,116,California,76,416,763.8479032381824,4.0,1.0
environment_priority,Environment Priority,116,California,77,464,866.293229038776,4.0,1.0
environment_priority,Environment Priority,116,California,78,513,969.2477672937553,4.0,1.0
environment_priority,Environment Priority,116,California,79,561,1071.470490774711,4.0,1.0
environment_priority,Environment Priority,116,California,80,610,1174.3077918080144,4.0,1.0
environment_priority,Environment Priority,116,California,81,658,1276.4687703522209,4.0,1.0
environment_priority,Environment Priority,116,California,82,0,672.273552385503,4.0,1.0
environment_priority,Environment Priority,116,California,83,0,354.0640709230315,4.0,1.0
environment_priority,Environment Priority,116,California,84,0,186.47374401946325,4.0,1.0
environment_priority,Environment Priority,116,California,85,0,98.20950518358397,4.0,1.0
environment_priority,Environment Priority,116,California,86,0,51.72367273002089,4.0,1.0
environment_priority,Environment Priority,116,California,87,0,27.241134304477665,4.0,1.0
environment_priority,Environment Priority,116,California,88,0,14.346997400358235,4.0,1.0
environment_priority,Environment Priority,116,California,89,0,7.556085297522003,4.0,1.0
environment_priority,Environment Priority,116,California,90,0,3.979538256694921,4.0,1.0
environment_priority,Environment Priority,116,California,91,0,2.0958901485259918,4.0,1.0
environment_priority,Environment Priority,116,California,92,0,1.103835478223689,4.0,1.0
environment_priority,Environment Priority,116,California,93,0,0.5813533518644761,4.0,1.0
environment_priority,Environment Priority,116,California,94,0,0.3061794319819574,4.0,1.0
environment_priority,Environment Priority,116,California,95,0,0.1612545008438309,4.0,1.0
environment_priority,Environment Priority,116,California,96,0,0.08492737044441759,4.0,1.0
environment_priority,Environment Priority,116,California,97,0,0.044728415100726594,4.0,1.0
environment_priority,Environment Priority,116,California,98,0,0.02355696528638267,4.0,1.0
environment_priority,Environment Priority,116,California,99,0,0.012406668384161539,4.0,1.0
environment_priority,Environment Priority,116,California,100,0,0.0065341786823250765,4.0,1.0
environment_priority,Environment Priority,116,California,101,0,0.00344133410602454,4.0,1.0
environment_priority,Environment Priority,116,California,102,0,0.0018124359625062577,4.0,1.0
environment_priority,Environment Priority,116,California,103,0,0.0009545496069199623,4.0,1.0
environment_priority,Environment Priority,116,California,104,0,0.0005027294596445135,4.0,1.0
environment_priority,Environment Priority,116,California,105,0,0.0002647708487461104,4.0,1.0
environment_priority,Environment Priority,116,California,106,0,0.00013944598033961814,4.0,1.0
environment_priority,Environment Priority,116,California,107,0,7.344154964553222e-05,4.0,1.0
environment_priority,Environment Priority,116,California,108,0,3.867921614664696e-05,4.0,1.0
environment_priority,Environment Priority,116,California,109,0,2.0371053837234064e-05,4.0,1.0
environment_priority,Environment Priority,116,California,110,0,1.0728755020943272e-05,4.0,1.0
environment_priority,Environment Priority,116,California,111,0,5.650477644363456e-06,4.0,1.0
environment_priority,Environment Priority,116,California,112,0,2.97591822603142e-06,4.0,1.0
environment_priority,Environment Priority,116,California,113,0,1.5673169323765477e-06,4.0,1.0
environment_priority,Environment Priority,116,California,114,0,8.254535843849817e-07,4.0,1.0
environment_priority,Environment Priority,116,California,115,0,4.347388877760903e-07,4.0,1.0
environment_priority,Environment Priority,116,California,116,0,2.2896248089540753e-07,4.0,1.0
environment_priority,Environment Priority,116,Florida,68,20,20.0,4.0,1.0
environment_priority,Environment Priority,116,Florida,69,70,80.53333333333333,4.0,1.0
environment_priority,Environment Priority,116,Florida,70,120,162.4142222222222,4.0,1.0
environment_priority,Environment Priority,116,Florida,71,170,255.53815703703702,4.0,1.0
environment_priority,Environment Priority,116,Florida,72,219,353.5834293728395,4.0,1.0
environment_priority,Environment Priority,116,Florida,73,268,454.2206061363621,4.0,1.0
environment_priority,Environment Priority,116,Florida,74,318,557.2228525651507,4.0,1.0
environment_priority,Environment Priority,116,Florida,75,367,660.4707023509793,4.0,1.0
environment_priority,Environment Priority,116,Florida,76,416,763.8479032381824,4.0,1.0
environment_priority,Environment Priority,116,Florida,77,464,866.293229038776,4.0,1.0
environment_priority,Environment Priority,116,Florida,78,513,969.2477672937553,4.0,1.0
environment_priority,Environment Priority,116,Florida,79,561,1071.470490774711,4.0,1.0
environment_priority,Environment Priority,116,Florida,80,610,1174.3077918080144,4.0,1.0
environment_priority,Environment Priority,116,Florida,81,658,1276.4687703522209,4.0,1.0
environment_priority,Environment Priority,116,Florida,82,0,672.273552385503,4.0,1.0
environment_priority,Environment Priority,116,Florida,83,0,354.0640709230315,4.0,1.0
environment_priority,Environment Priority,116,Florida,84,0,186.47374401946325,4.0,1.0
environment_priority,Environment Priority,116,Florida,85,0,98.20950518358397,4.0,1.0
environment_priority,Environment Priority,116,Florida,86,0,51.72367273002089,4.0,1.0
environment_priority,Environment Priority,116,Florida,87,0,27.241134304477665,4.0,1.0
environment_priority,Environment Priority,116,Florida,88,0,14.346997400358235,4.0,1.0
environment_priority,Environment Priority,116,Florida,89,0,7.556085297522003,4.0,1.0
environment_priority,Environment Priority,116,Florida,90,0,3.979538256694921,4.0,1.0
environment_priority,Environment Priority,116,Florida,91,0,2.0958901485259918,4.0,1.0
environment_priority,Environment Priority,116,Florida,92,0,1.103835478223689,4.0,1.0
environment_priority,Environment Priority,116,Florida,93,0,0.5813533518644761,4.0,1.0
environment_priority,Environment Priority,116,Florida,94,0,0.3061794319819574,4.0,1.0
environment_priority,Environment Priority,116,Florida,95,0,0.1612545008438309,4.0,1.0
environment_priority,Environment Priority,116,Florida,96,0,0.08492737044441759,4.0,1.0
environment_priority,Environment Priority,116,Florida,97,0,0.044728415100726594,4.0,1.0
environment_priority,Environment Priority,116,Florida,98,0,0.02355696528638267,4.0,1.0
environment_priority,Environment Priority,116,Florida,99,0,0.012406668384161539,4.0,1.0
environment_priority,Environment Priority,116,Florida,100,0,0.0065341786823250765,4.0,1.0
environment_priority,Environment Priority,116,Florida,101,0,0.00344133410602454,4.0,1.0
environment_priority,Environment Priority,116,Florida,102,0,0.0018124359625062577,4.0,1.0
environment_priority,Environment Priority,116,Florida,103,0,0.0009545496069199623,4.0,1.0
environment_priority,Environment Priority,116,Florida,104,0,0.0005027294596445135,4.0,1.0
